target_set_version,target_family,target_key,target_label,target_year,central_value,plausible_lower,plausible_upper,unit,interval_kind,provenance_class,source_id,source_url_or_doi,range_method,rationale,last_reviewed
calibration-target-ranges-v1,infection_incidence,providencia stuartii,providencia stuartii,2025,4e-05,1e-05,0.00016,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_incidence,mycoplasma pneumoniae,mycoplasma pneumoniae,2025,0.005,0.0017,0.015,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_incidence,legionella pneumophila,legionella pneumophila,2025,0.00015,5e-05,0.00045,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_incidence,burkholderia cepacia complex,burkholderia cepacia complex,2025,2e-05,6.7e-06,6e-05,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,acinetobacter baumannii,acinetobacter baumannii,2025,0.01,0.003,0.03,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,citrobacter spp.,citrobacter spp.,2025,0.05,0.017,0.15,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,enterobacter spp.,enterobacter spp.,2025,0.08,0.02,0.32,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,enterococcus faecalis,enterococcus faecalis,2025,0.8,0.6,0.95,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,enterococcus faecium,enterococcus faecium,2025,0.25,0.1,0.5,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,escherichia coli,escherichia coli,2025,0.95,0.85,0.99,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,klebsiella pneumoniae,klebsiella pneumoniae,2025,0.2,0.05,0.4,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,morganella spp.,morganella spp.,2025,0.02,0.0067,0.06,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,proteus spp.,proteus spp.,2025,0.05,0.017,0.15,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,serratia spp.,serratia spp.,2025,0.02,0.0067,0.06,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,pseudomonas aeruginosa,pseudomonas aeruginosa,2025,0.02,0.01,0.1,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,stenotrophomonas maltophilia,stenotrophomonas maltophilia,2025,0.01,0.0025,0.04,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,staphylococcus aureus,staphylococcus aureus,2025,0.3,0.2,0.4,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,staphylococcus epidermidis,staphylococcus epidermidis,2025,0.95,0.85,0.99,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,streptococcus pneumoniae,streptococcus pneumoniae,2025,0.35,0.1,0.6,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,salmonella enterica serovar typhi,salmonella enterica serovar typhi,2025,0.0001,5e-05,0.0006,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,salmonella enterica serovar paratyphi a,salmonella enterica serovar paratyphi a,2025,5e-05,1.3e-05,0.0002,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,invasive non-typhoidal salmonella spp.,invasive non-typhoidal salmonella spp.,2025,0.001,0.00025,0.004,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,shigella spp.,shigella spp.,2025,0.0005,0.00017,0.0015,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,neisseria gonorrhoeae,neisseria gonorrhoeae,2025,0.005,0.002,0.01,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,streptococcus pyogenes,streptococcus pyogenes,2025,0.1,0.05,0.2,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,streptococcus agalactiae,streptococcus agalactiae,2025,0.25,0.15,0.35,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,haemophilus influenzae,haemophilus influenzae,2025,0.5,0.25,0.7,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,chlamydia trachomatis,chlamydia trachomatis,2025,0.015,0.008,0.03,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,vibrio cholerae,vibrio cholerae,2025,0.0001,3.3e-05,0.0003,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,neisseria meningitidis,neisseria meningitidis,2025,0.1,0.05,0.2,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,listeria monocytogenes,listeria monocytogenes,2025,0.05,0.01,0.1,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,clostridioides difficile,clostridioides difficile,2025,0.05,0.02,0.2,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,campylobacter jejuni,campylobacter jejuni,2025,0.005,0.0013,0.02,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,enterobacter cloacae,enterobacter cloacae,2025,0.06,0.015,0.24,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,yersinia enterocolitica,yersinia enterocolitica,2025,0.0005,0.00013,0.002,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,moraxella catarrhalis,moraxella catarrhalis,2025,0.4,0.2,0.6,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,treponema pallidum,treponema pallidum,2025,0.001,0.00033,0.003,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,bordetella pertussis,bordetella pertussis,2025,0.0005,0.00017,0.0015,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,helicobacter pylori,helicobacter pylori,2025,0.0,0.0,0.0,proportion,design_constraint,structural_design,canonical_target_note_source_unresolved,,Fixed zero representing an explicit model-scope or ecological design constraint.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,mdr mycobacterium tuberculosis,mdr mycobacterium tuberculosis,2025,0.0025,0.001,0.005,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,bacteroides fragilis,bacteroides fragilis,2025,0.85,0.7,0.95,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,mycoplasma genitalium,mycoplasma genitalium,2025,0.01,0.005,0.02,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,providencia stuartii,providencia stuartii,2025,0.01,0.0025,0.04,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,mycoplasma pneumoniae,mycoplasma pneumoniae,2025,0.02,0.01,0.05,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,legionella pneumophila,legionella pneumophila,2025,0.0,0.0,0.0,proportion,design_constraint,structural_design,canonical_target_note_source_unresolved,,Fixed zero representing an explicit model-scope or ecological design constraint.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,burkholderia cepacia complex,burkholderia cepacia complex,2025,0.001,0.00025,0.004,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,acinetobacter baumannii,acinetobacter baumannii,2025,0.38,0.19,0.76,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,citrobacter spp.,citrobacter spp.,2025,0.02,0.0067,0.06,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,enterobacter spp.,enterobacter spp.,2025,0.07,0.018,0.28,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,enterococcus faecalis,enterococcus faecalis,2025,0.1,0.05,0.2,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,enterococcus faecium,enterococcus faecium,2025,0.2,0.067,0.6,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,escherichia coli,escherichia coli,2025,0.83,0.41,1.7,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,klebsiella pneumoniae,klebsiella pneumoniae,2025,0.71,0.35,1.4,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,morganella spp.,morganella spp.,2025,0.005,0.0013,0.02,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,proteus spp.,proteus spp.,2025,0.05,0.025,0.1,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,serratia spp.,serratia spp.,2025,0.01,0.0033,0.03,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,pseudomonas aeruginosa,pseudomonas aeruginosa,2025,0.33,0.17,0.66,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,stenotrophomonas maltophilia,stenotrophomonas maltophilia,2025,0.01,0.0033,0.03,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,staphylococcus aureus,staphylococcus aureus,2025,1.1,0.55,2.2,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,staphylococcus epidermidis,staphylococcus epidermidis,2025,0.02,0.0067,0.06,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,streptococcus pneumoniae,streptococcus pneumoniae,2025,0.65,0.33,1.3,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,salmonella enterica serovar typhi,salmonella enterica serovar typhi,2025,0.11,0.08,0.15,millions,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,salmonella enterica serovar paratyphi a,salmonella enterica serovar paratyphi a,2025,0.02,0.0067,0.06,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,invasive non-typhoidal salmonella spp.,invasive non-typhoidal salmonella spp.,2025,0.1,0.033,0.3,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,shigella spp.,shigella spp.,2025,0.2,0.1,0.4,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,neisseria gonorrhoeae,neisseria gonorrhoeae,2025,0.002,0.0005,0.008,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,streptococcus pyogenes,streptococcus pyogenes,2025,0.3,0.15,0.6,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,streptococcus agalactiae,streptococcus agalactiae,2025,0.15,0.05,0.45,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,haemophilus influenzae,haemophilus influenzae,2025,0.15,0.05,0.45,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,chlamydia trachomatis,chlamydia trachomatis,2025,0.001,0.00025,0.004,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,vibrio cholerae,vibrio cholerae,2025,0.1,0.021,0.143,millions,published_uncertainty_range,published_source_range,who_cholera_global_deaths,https://www.who.int/news-room/fact-sheets/detail/cholera,WHO-published global annual death range.,"WHO reports 21,000-143,000 global cholera deaths per year.",2026-07-28
calibration-target-ranges-v1,infection_deaths,neisseria meningitidis,neisseria meningitidis,2025,0.15,0.075,0.3,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,listeria monocytogenes,listeria monocytogenes,2025,0.005,0.0025,0.01,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,clostridioides difficile,clostridioides difficile,2025,0.04,0.01,0.16,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,campylobacter jejuni,campylobacter jejuni,2025,0.05,0.017,0.15,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,enterobacter cloacae,enterobacter cloacae,2025,0.04,0.013,0.12,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,yersinia enterocolitica,yersinia enterocolitica,2025,0.001,0.00025,0.004,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,moraxella catarrhalis,moraxella catarrhalis,2025,0.01,0.0033,0.03,millions,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,treponema pallidum,treponema pallidum,2025,0.2,0.1,0.4,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,bordetella pertussis,bordetella pertussis,2025,0.16,0.08,0.25,millions,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,helicobacter pylori,helicobacter pylori,2025,0.8,0.4,1.6,millions,expert_plausible_range,source_informed_transformed,canonical_target_note_source_unresolved,,0.5x-2x multiplicative range around a source-informed central estimate.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,mdr mycobacterium tuberculosis,mdr mycobacterium tuberculosis,2025,0.19,0.15,0.25,millions,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
