target_set_version,target_family,target_key,target_label,target_year,central_value,plausible_lower,plausible_upper,unit,interval_kind,provenance_class,source_id,source_url_or_doi,range_method,rationale,last_reviewed
calibration-target-ranges-v1,infection_incidence,providencia stuartii,providencia stuartii,2025,4e-05,1e-05,0.00016,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_incidence,mycoplasma pneumoniae,mycoplasma pneumoniae,2025,0.005,0.0017,0.015,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_incidence,legionella pneumophila,legionella pneumophila,2025,0.00015,5e-05,0.00045,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_incidence,burkholderia cepacia complex,burkholderia cepacia complex,2025,2e-05,6.7e-06,6e-05,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,acinetobacter baumannii,acinetobacter baumannii,2025,0.01,0.003,0.03,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,citrobacter spp.,citrobacter spp.,2025,0.05,0.017,0.15,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,enterobacter spp.,enterobacter spp.,2025,0.08,0.02,0.32,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,enterococcus faecalis,enterococcus faecalis,2025,0.8,0.6,0.95,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,enterococcus faecium,enterococcus faecium,2025,0.25,0.1,0.5,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,escherichia coli,escherichia coli,2025,0.95,0.85,0.99,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,klebsiella pneumoniae,klebsiella pneumoniae,2025,0.2,0.05,0.4,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,morganella spp.,morganella spp.,2025,0.02,0.0067,0.06,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,proteus spp.,proteus spp.,2025,0.05,0.017,0.15,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,serratia spp.,serratia spp.,2025,0.02,0.0067,0.06,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,pseudomonas aeruginosa,pseudomonas aeruginosa,2025,0.02,0.01,0.1,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,stenotrophomonas maltophilia,stenotrophomonas maltophilia,2025,0.01,0.0025,0.04,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,staphylococcus aureus,staphylococcus aureus,2025,0.3,0.2,0.4,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,staphylococcus epidermidis,staphylococcus epidermidis,2025,0.95,0.85,0.99,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,streptococcus pneumoniae,streptococcus pneumoniae,2025,0.35,0.1,0.6,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,salmonella enterica serovar typhi,salmonella enterica serovar typhi,2025,0.0001,5e-05,0.0006,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,salmonella enterica serovar paratyphi a,salmonella enterica serovar paratyphi a,2025,5e-05,1.3e-05,0.0002,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,invasive non-typhoidal salmonella spp.,invasive non-typhoidal salmonella spp.,2025,0.001,0.00025,0.004,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,shigella spp.,shigella spp.,2025,0.0005,0.00017,0.0015,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,neisseria gonorrhoeae,neisseria gonorrhoeae,2025,0.005,0.002,0.01,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,streptococcus pyogenes,streptococcus pyogenes,2025,0.1,0.05,0.2,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,streptococcus agalactiae,streptococcus agalactiae,2025,0.25,0.15,0.35,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,haemophilus influenzae,haemophilus influenzae,2025,0.5,0.25,0.7,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,chlamydia trachomatis,chlamydia trachomatis,2025,0.015,0.008,0.03,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,vibrio cholerae,vibrio cholerae,2025,0.0001,3.3e-05,0.0003,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,neisseria meningitidis,neisseria meningitidis,2025,0.1,0.05,0.2,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,listeria monocytogenes,listeria monocytogenes,2025,0.05,0.01,0.1,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,clostridioides difficile,clostridioides difficile,2025,0.05,0.02,0.2,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,campylobacter jejuni,campylobacter jejuni,2025,0.005,0.0013,0.02,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,enterobacter cloacae,enterobacter cloacae,2025,0.06,0.015,0.24,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,yersinia enterocolitica,yersinia enterocolitica,2025,0.0005,0.00013,0.002,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,moraxella catarrhalis,moraxella catarrhalis,2025,0.4,0.2,0.6,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,treponema pallidum,treponema pallidum,2025,0.001,0.00033,0.003,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,bordetella pertussis,bordetella pertussis,2025,0.0005,0.00017,0.0015,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad one-third-to-threefold range where source precision is unresolved.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,helicobacter pylori,helicobacter pylori,2025,0.0,0.0,0.0,proportion,design_constraint,structural_design,canonical_target_note_source_unresolved,,Fixed zero representing an explicit model-scope or ecological design constraint.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,mdr mycobacterium tuberculosis,mdr mycobacterium tuberculosis,2025,0.0025,0.001,0.005,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,bacteroides fragilis,bacteroides fragilis,2025,0.85,0.7,0.95,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,mycoplasma genitalium,mycoplasma genitalium,2025,0.01,0.005,0.02,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,providencia stuartii,providencia stuartii,2025,0.01,0.0025,0.04,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,mycoplasma pneumoniae,mycoplasma pneumoniae,2025,0.02,0.01,0.05,proportion,derived_plausible_range,source_informed_transformed,canonical_target_note_explicit_range,,Explicit source-informed range override for this target.,"The canonical target note contains a quantitative range or a sufficiently specific source estimate to use an explicit, rounded plausible interval.",2026-07-28
calibration-target-ranges-v1,carriage,legionella pneumophila,legionella pneumophila,2025,0.0,0.0,0.0,proportion,design_constraint,structural_design,canonical_target_note_source_unresolved,,Fixed zero representing an explicit model-scope or ecological design constraint.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,carriage,burkholderia cepacia complex,burkholderia cepacia complex,2025,0.001,0.00025,0.004,proportion,expert_plausible_range,expert_best_guess_placeholder,canonical_target_note_source_unresolved,,Broad 0.25x-4x multiplicative range for an explicitly uncertain placeholder.,"Range tier follows the provenance wording in the canonical target note; it is a display-only plausible range, not a statistical confidence interval.",2026-07-28
calibration-target-ranges-v1,infection_deaths,acinetobacter baumannii,acinetobacter baumannii,2025,0.452,0.269,0.693,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,citrobacter spp.,citrobacter spp.,2025,0.0541,0.0332,0.0804,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,enterobacter spp.,enterobacter spp.,2025,0.206,0.134,0.298,millions,derived_plausible_range,source_informed_transformed,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,GBD 2019 estimate and interval transferred using the documented model mapping (allocated_legacy_ratio).,Non-cloacae Enterobacter species; allocated 7/11 of the GBD Enterobacter spp central estimate and interval according to the previous relative split with separately modelled E. cloacae.,2026-07-28
calibration-target-ranges-v1,infection_deaths,enterococcus faecalis,enterococcus faecalis,2025,0.22,0.135,0.332,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,enterococcus faecium,enterococcus faecium,2025,0.219,0.134,0.333,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,escherichia coli,escherichia coli,2025,0.95,0.685,1.29,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,klebsiella pneumoniae,klebsiella pneumoniae,2025,0.79,0.571,1.06,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,morganella spp.,morganella spp.,2025,0.00551,0.0036,0.0082,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,proteus spp.,proteus spp.,2025,0.109,0.0722,0.157,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,serratia spp.,serratia spp.,2025,0.1,0.0621,0.154,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,pseudomonas aeruginosa,pseudomonas aeruginosa,2025,0.559,0.39,0.769,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,stenotrophomonas maltophilia,stenotrophomonas maltophilia,2025,0.01,0.0025,0.04,millions,expert_plausible_range,expert_best_guess_placeholder,review_informed_model_only,,Explicit review-informed plausible range from the canonical target file.,Model-only organism not reported separately in the GBD 33-pathogen analysis; broad review-informed estimate for opportunistic high-acuity infections.,2026-07-28
calibration-target-ranges-v1,infection_deaths,staphylococcus aureus,staphylococcus aureus,2025,1.105,0.816,1.47,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,staphylococcus epidermidis,staphylococcus epidermidis,2025,0.02,0.005,0.08,millions,expert_plausible_range,expert_best_guess_placeholder,review_informed_model_only,,Explicit review-informed plausible range from the canonical target file.,Model-only organism not reported separately in the GBD 33-pathogen analysis; broad review-informed estimate for device-associated and bloodstream infection mortality.,2026-07-28
calibration-target-ranges-v1,infection_deaths,streptococcus pneumoniae,streptococcus pneumoniae,2025,0.829,0.682,1.01,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,salmonella enterica serovar typhi,salmonella enterica serovar typhi,2025,0.182,0.118,0.271,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,salmonella enterica serovar paratyphi a,salmonella enterica serovar paratyphi a,2025,0.0233,0.00981,0.0457,millions,derived_plausible_range,source_informed_transformed,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,GBD 2019 estimate and interval transferred using the documented model mapping (category_proxy).,The model represents serovar Paratyphi A; the broader GBD Salmonella Paratyphi estimate and interval are used as a pragmatic proxy.,2026-07-28
calibration-target-ranges-v1,infection_deaths,invasive non-typhoidal salmonella spp.,invasive non-typhoidal salmonella spp.,2025,0.215,0.135,0.327,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,shigella spp.,shigella spp.,2025,0.113,0.0498,0.214,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,neisseria gonorrhoeae,neisseria gonorrhoeae,2025,0.00296,0.00232,0.00336,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,streptococcus pyogenes,streptococcus pyogenes,2025,0.198,0.108,0.36,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,streptococcus agalactiae,streptococcus agalactiae,2025,0.32,0.235,0.42,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,haemophilus influenzae,haemophilus influenzae,2025,0.101,0.0828,0.124,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,chlamydia trachomatis,chlamydia trachomatis,2025,0.000972,0.000757,0.00111,millions,derived_plausible_range,source_informed_transformed,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,GBD 2019 estimate and interval transferred using the documented model mapping (syndrome_component_proxy).,The model represents C. trachomatis rather than the broader GBD Chlamydia spp group; the GBD chlamydia-and-gonorrhoea syndrome component is used instead of the respiratory-dominated group total.,2026-07-28
calibration-target-ranges-v1,infection_deaths,vibrio cholerae,vibrio cholerae,2025,0.0964,0.0527,0.159,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,neisseria meningitidis,neisseria meningitidis,2025,0.141,0.0968,0.203,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,listeria monocytogenes,listeria monocytogenes,2025,0.0149,0.0101,0.0216,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,clostridioides difficile,clostridioides difficile,2025,0.0332,0.0253,0.0449,millions,published_uncertainty_range,published_source_range,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,Published GBD 2019 95% uncertainty interval.,GBD 2019 all-age deaths and published 95% uncertainty interval.,2026-07-28
calibration-target-ranges-v1,infection_deaths,campylobacter jejuni,campylobacter jejuni,2025,0.123,0.0393,0.266,millions,derived_plausible_range,source_informed_transformed,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,GBD 2019 estimate and interval transferred using the documented model mapping (category_proxy).,The broader GBD Campylobacter spp estimate and interval are used as a proxy because C. jejuni is the model's only Campylobacter category.,2026-07-28
calibration-target-ranges-v1,infection_deaths,enterobacter cloacae,enterobacter cloacae,2025,0.118,0.077,0.17,millions,derived_plausible_range,source_informed_transformed,gbd_33_bacterial_pathogens_2019,https://pubmed.ncbi.nlm.nih.gov/36423648/,GBD 2019 estimate and interval transferred using the documented model mapping (allocated_legacy_ratio).,Enterobacter cloacae complex is separately modelled; allocated 4/11 of the GBD Enterobacter spp central estimate and interval according to the previous relative split with non-cloacae Enterobacter.,2026-07-28
calibration-target-ranges-v1,infection_deaths,yersinia enterocolitica,yersinia enterocolitica,2025,0.001,0.00025,0.004,millions,expert_plausible_range,expert_best_guess_placeholder,review_informed_model_only,,Explicit review-informed plausible range from the canonical target file.,Model-only organism not reported separately in the GBD 33-pathogen analysis; broad review-informed estimate for rare fatal foodborne disease.,2026-07-28
calibration-target-ranges-v1,infection_deaths,moraxella catarrhalis,moraxella catarrhalis,2025,0.01,0.0025,0.04,millions,expert_plausible_range,expert_best_guess_placeholder,review_informed_model_only,,Explicit review-informed plausible range from the canonical target file.,Model-only organism not reported separately in the GBD 33-pathogen analysis; broad review-informed estimate for lower-respiratory mortality.,2026-07-28
calibration-target-ranges-v1,infection_deaths,treponema pallidum,treponema pallidum,2025,0.2,0.1,0.4,millions,expert_plausible_range,source_informed_transformed,who_syphilis_burden,https://www.who.int/news-room/fact-sheets/detail/syphilis,Explicit review-informed plausible range from the canonical target file.,"Syphilis mortality review-informed estimate, including congenital disease; not part of the GBD 33-pathogen total.",2026-07-28
calibration-target-ranges-v1,infection_deaths,bordetella pertussis,bordetella pertussis,2025,0.16,0.08,0.32,millions,expert_plausible_range,source_informed_transformed,who_pertussis_burden,https://www.who.int/publications/m/item/vaccine-preventable-diseases-surveillance-standards-pertussis,Explicit review-informed plausible range from the canonical target file.,Pertussis mortality review-informed estimate; not part of the GBD 33-pathogen total.,2026-07-28
