bacteria,drug,region,year,failure_rate,p5,p95,source_quality,notes
klebsiella_pneumoniae,ampicillin,north_america,2023,0.476,0.3332,0.6664,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,ampicillin,europe,2023,0.5040000000000001,0.3528,0.7056000000000001,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,ampicillin,asia,2023,0.644,0.4508,0.9016,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,ampicillin,africa,2023,0.7000000000000001,0.49,0.95,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,ampicillin,south_america,2023,0.6160000000000001,0.4312,0.8624,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,ampicillin,oceania,2023,0.4928,0.34496,0.6899200000000001,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,ampicillin,north_america,2024,0.4887499999999999,0.3421249999999999,0.6842499999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,ampicillin,europe,2024,0.5175,0.3622499999999999,0.7244999999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,ampicillin,asia,2024,0.6612499999999999,0.4628749999999998,0.9257499999999996,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,ampicillin,africa,2024,0.71875,0.5031249999999999,0.95,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,ampicillin,south_america,2024,0.6325,0.4427499999999999,0.8854999999999998,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,ampicillin,oceania,2024,0.506,0.3541999999999999,0.7083999999999999,clinical_trial_rwe,clinical_surveillance_2024
enterococcus_faecalis,ampicillin,north_america,2019,0.17,0.119,0.238,clinical_trial_rwe,clinical_surveillance_2019
enterococcus_faecalis,ampicillin,europe,2019,0.18,0.126,0.252,clinical_trial_rwe,clinical_surveillance_2019
enterococcus_faecalis,ampicillin,asia,2019,0.2299999999999999,0.1609999999999999,0.3219999999999999,clinical_trial_rwe,clinical_surveillance_2019
enterococcus_faecalis,ampicillin,africa,2019,0.25,0.175,0.35,clinical_trial_rwe,clinical_surveillance_2019
enterococcus_faecalis,ampicillin,south_america,2019,0.22,0.154,0.308,clinical_trial_rwe,clinical_surveillance_2019
enterococcus_faecalis,ampicillin,oceania,2019,0.176,0.1232,0.2464,clinical_trial_rwe,clinical_surveillance_2019
enterococcus_faecalis,ampicillin,north_america,2020,0.1751,0.12257,0.24514,clinical_trial_rwe,clinical_surveillance_2020
enterococcus_faecalis,ampicillin,europe,2020,0.1854,0.12978,0.25956,clinical_trial_rwe,clinical_surveillance_2020
enterococcus_faecalis,ampicillin,asia,2020,0.2369,0.1658299999999999,0.3316599999999999,clinical_trial_rwe,clinical_surveillance_2020
enterococcus_faecalis,ampicillin,africa,2020,0.2575,0.18025,0.3605,clinical_trial_rwe,clinical_surveillance_2020
enterococcus_faecalis,ampicillin,south_america,2020,0.2266,0.15862,0.31724,clinical_trial_rwe,clinical_surveillance_2020
enterococcus_faecalis,ampicillin,oceania,2020,0.18128,0.126896,0.253792,clinical_trial_rwe,clinical_surveillance_2020
enterococcus_faecalis,ampicillin,north_america,2021,0.1802,0.12614,0.25228,clinical_trial_rwe,clinical_surveillance_2021
enterococcus_faecalis,ampicillin,europe,2021,0.1908,0.13356,0.26712,clinical_trial_rwe,clinical_surveillance_2021
enterococcus_faecalis,ampicillin,asia,2021,0.2438,0.1706599999999999,0.3413199999999999,clinical_trial_rwe,clinical_surveillance_2021
enterococcus_faecalis,ampicillin,africa,2021,0.265,0.1855,0.371,clinical_trial_rwe,clinical_surveillance_2021
enterococcus_faecalis,ampicillin,south_america,2021,0.2332,0.16324,0.32648,clinical_trial_rwe,clinical_surveillance_2021
enterococcus_faecalis,ampicillin,oceania,2021,0.18656,0.130592,0.261184,clinical_trial_rwe,clinical_surveillance_2021
enterococcus_faecalis,ampicillin,north_america,2022,0.1853,0.12971,0.25942,clinical_trial_rwe,clinical_surveillance_2022
enterococcus_faecalis,ampicillin,europe,2022,0.1962,0.13734,0.27468,clinical_trial_rwe,clinical_surveillance_2022
enterococcus_faecalis,ampicillin,asia,2022,0.2507,0.1754899999999999,0.3509799999999999,clinical_trial_rwe,clinical_surveillance_2022
enterococcus_faecalis,ampicillin,africa,2022,0.2725,0.19075,0.3815,clinical_trial_rwe,clinical_surveillance_2022
enterococcus_faecalis,ampicillin,south_america,2022,0.2398,0.16786,0.33572,clinical_trial_rwe,clinical_surveillance_2022
enterococcus_faecalis,ampicillin,oceania,2022,0.19184,0.134288,0.268576,clinical_trial_rwe,clinical_surveillance_2022
enterococcus_faecalis,ampicillin,north_america,2023,0.1904,0.13328,0.26656,clinical_trial_rwe,clinical_surveillance_2023
enterococcus_faecalis,ampicillin,europe,2023,0.2016,0.14112,0.28224,clinical_trial_rwe,clinical_surveillance_2023
enterococcus_faecalis,ampicillin,asia,2023,0.2576,0.1803199999999999,0.3606399999999999,clinical_trial_rwe,clinical_surveillance_2023
enterococcus_faecalis,ampicillin,africa,2023,0.28,0.196,0.392,clinical_trial_rwe,clinical_surveillance_2023
enterococcus_faecalis,ampicillin,south_america,2023,0.2464,0.17248,0.34496,clinical_trial_rwe,clinical_surveillance_2023
enterococcus_faecalis,ampicillin,oceania,2023,0.19712,0.137984,0.275968,clinical_trial_rwe,clinical_surveillance_2023
enterococcus_faecalis,ampicillin,north_america,2024,0.1955,0.13685,0.2737,clinical_trial_rwe,clinical_surveillance_2024
enterococcus_faecalis,ampicillin,europe,2024,0.207,0.1449,0.2898,clinical_trial_rwe,clinical_surveillance_2024
enterococcus_faecalis,ampicillin,asia,2024,0.2644999999999999,0.1851499999999999,0.3702999999999999,clinical_trial_rwe,clinical_surveillance_2024
enterococcus_faecalis,ampicillin,africa,2024,0.2875,0.2012499999999999,0.4024999999999999,clinical_trial_rwe,clinical_surveillance_2024
enterococcus_faecalis,ampicillin,south_america,2024,0.253,0.1770999999999999,0.3541999999999999,clinical_trial_rwe,clinical_surveillance_2024
enterococcus_faecalis,ampicillin,oceania,2024,0.2024,0.14168,0.28336,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,piperacillin_tazobactam,north_america,2019,0.1275,0.08925,0.1785,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,piperacillin_tazobactam,europe,2019,0.135,0.0945,0.189,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,piperacillin_tazobactam,asia,2019,0.1725,0.1207499999999999,0.2414999999999999,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,piperacillin_tazobactam,africa,2019,0.1875,0.1312499999999999,0.2624999999999999,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,piperacillin_tazobactam,south_america,2019,0.165,0.1154999999999999,0.2309999999999999,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,piperacillin_tazobactam,oceania,2019,0.132,0.0924,0.1848,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,piperacillin_tazobactam,north_america,2020,0.131325,0.0919275,0.183855,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,piperacillin_tazobactam,europe,2020,0.13905,0.097335,0.19467,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,piperacillin_tazobactam,asia,2020,0.177675,0.1243725,0.248745,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,piperacillin_tazobactam,africa,2020,0.193125,0.1351875,0.270375,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,piperacillin_tazobactam,south_america,2020,0.16995,0.118965,0.23793,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,piperacillin_tazobactam,oceania,2020,0.13596,0.0951719999999999,0.1903439999999999,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,piperacillin_tazobactam,north_america,2021,0.13515,0.094605,0.18921,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,piperacillin_tazobactam,europe,2021,0.1431,0.10017,0.20034,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,piperacillin_tazobactam,asia,2021,0.1828499999999999,0.1279949999999999,0.2559899999999999,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,piperacillin_tazobactam,africa,2021,0.19875,0.139125,0.27825,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,piperacillin_tazobactam,south_america,2021,0.1749,0.12243,0.24486,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,piperacillin_tazobactam,oceania,2021,0.13992,0.097944,0.195888,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,piperacillin_tazobactam,north_america,2022,0.138975,0.0972825,0.194565,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,piperacillin_tazobactam,europe,2022,0.14715,0.103005,0.20601,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,piperacillin_tazobactam,asia,2022,0.188025,0.1316175,0.263235,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,piperacillin_tazobactam,africa,2022,0.204375,0.1430625,0.286125,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,piperacillin_tazobactam,south_america,2022,0.17985,0.125895,0.25179,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,piperacillin_tazobactam,oceania,2022,0.14388,0.100716,0.201432,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,piperacillin_tazobactam,north_america,2023,0.1428,0.09996,0.19992,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,piperacillin_tazobactam,europe,2023,0.1512,0.10584,0.21168,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,piperacillin_tazobactam,asia,2023,0.1932,0.13524,0.27048,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,piperacillin_tazobactam,africa,2023,0.21,0.147,0.294,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,piperacillin_tazobactam,south_america,2023,0.1848,0.12936,0.25872,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,piperacillin_tazobactam,oceania,2023,0.14784,0.103488,0.206976,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,piperacillin_tazobactam,north_america,2024,0.1466249999999999,0.1026374999999999,0.2052749999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,piperacillin_tazobactam,europe,2024,0.15525,0.108675,0.21735,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,piperacillin_tazobactam,asia,2024,0.1983749999999999,0.1388624999999999,0.2777249999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,piperacillin_tazobactam,africa,2024,0.2156249999999999,0.1509374999999999,0.3018749999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,piperacillin_tazobactam,south_america,2024,0.18975,0.132825,0.26565,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,piperacillin_tazobactam,oceania,2024,0.1518,0.10626,0.21252,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,piperacillin_tazobactam,north_america,2019,0.2125,0.14875,0.2975,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,piperacillin_tazobactam,europe,2019,0.225,0.1575,0.315,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,piperacillin_tazobactam,asia,2019,0.2875,0.2012499999999999,0.4024999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,piperacillin_tazobactam,africa,2019,0.3125,0.21875,0.4375,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,piperacillin_tazobactam,south_america,2019,0.275,0.1925,0.385,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,piperacillin_tazobactam,oceania,2019,0.22,0.154,0.308,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,piperacillin_tazobactam,north_america,2020,0.218875,0.1532124999999999,0.3064249999999999,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,piperacillin_tazobactam,europe,2020,0.23175,0.162225,0.32445,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,piperacillin_tazobactam,asia,2020,0.2961249999999999,0.2072874999999999,0.4145749999999999,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,piperacillin_tazobactam,africa,2020,0.321875,0.2253125,0.450625,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,piperacillin_tazobactam,south_america,2020,0.28325,0.198275,0.39655,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,piperacillin_tazobactam,oceania,2020,0.2266,0.1586199999999999,0.3172399999999999,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,piperacillin_tazobactam,north_america,2021,0.22525,0.1576749999999999,0.3153499999999999,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,piperacillin_tazobactam,europe,2021,0.2385,0.16695,0.3339,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,piperacillin_tazobactam,asia,2021,0.3047499999999999,0.2133249999999999,0.4266499999999999,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,piperacillin_tazobactam,africa,2021,0.33125,0.231875,0.46375,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,piperacillin_tazobactam,south_america,2021,0.2915,0.20405,0.4081,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,piperacillin_tazobactam,oceania,2021,0.2332,0.16324,0.32648,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,piperacillin_tazobactam,north_america,2022,0.231625,0.1621375,0.324275,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,piperacillin_tazobactam,europe,2022,0.24525,0.171675,0.34335,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,piperacillin_tazobactam,asia,2022,0.313375,0.2193625,0.438725,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,piperacillin_tazobactam,africa,2022,0.340625,0.2384375,0.476875,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,piperacillin_tazobactam,south_america,2022,0.29975,0.209825,0.4196500000000001,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,piperacillin_tazobactam,oceania,2022,0.2398,0.16786,0.33572,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,piperacillin_tazobactam,north_america,2023,0.238,0.1666,0.3332,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,piperacillin_tazobactam,europe,2023,0.252,0.1764,0.3528,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,piperacillin_tazobactam,asia,2023,0.322,0.2254,0.4508,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,piperacillin_tazobactam,africa,2023,0.35,0.245,0.49,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,piperacillin_tazobactam,south_america,2023,0.308,0.2156,0.4312,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,piperacillin_tazobactam,oceania,2023,0.2464,0.17248,0.34496,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,piperacillin_tazobactam,north_america,2024,0.2443749999999999,0.1710624999999999,0.3421249999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,piperacillin_tazobactam,europe,2024,0.25875,0.1811249999999999,0.3622499999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,piperacillin_tazobactam,asia,2024,0.3306249999999999,0.2314374999999999,0.4628749999999998,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,piperacillin_tazobactam,africa,2024,0.359375,0.2515624999999999,0.5031249999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,piperacillin_tazobactam,south_america,2024,0.31625,0.2213749999999999,0.4427499999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,piperacillin_tazobactam,oceania,2024,0.253,0.1770999999999999,0.3541999999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,piperacillin_tazobactam,north_america,2019,0.2975,0.20825,0.4165,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,piperacillin_tazobactam,europe,2019,0.315,0.2204999999999999,0.4409999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,piperacillin_tazobactam,asia,2019,0.4024999999999999,0.2817499999999999,0.5634999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,piperacillin_tazobactam,africa,2019,0.4375,0.3062499999999999,0.6124999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,piperacillin_tazobactam,south_america,2019,0.385,0.2694999999999999,0.5389999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,piperacillin_tazobactam,oceania,2019,0.308,0.2155999999999999,0.4311999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,piperacillin_tazobactam,north_america,2020,0.306425,0.2144974999999999,0.4289949999999999,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,piperacillin_tazobactam,europe,2020,0.32445,0.2271149999999999,0.4542299999999999,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,piperacillin_tazobactam,asia,2020,0.4145749999999999,0.2902025,0.580405,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,piperacillin_tazobactam,africa,2020,0.450625,0.3154375,0.630875,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,piperacillin_tazobactam,south_america,2020,0.39655,0.2775849999999999,0.5551699999999999,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,piperacillin_tazobactam,oceania,2020,0.31724,0.222068,0.444136,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,piperacillin_tazobactam,north_america,2021,0.31535,0.220745,0.44149,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,piperacillin_tazobactam,europe,2021,0.3339,0.23373,0.46746,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,piperacillin_tazobactam,asia,2021,0.42665,0.2986549999999999,0.5973099999999999,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,piperacillin_tazobactam,africa,2021,0.46375,0.324625,0.64925,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,piperacillin_tazobactam,south_america,2021,0.4081,0.28567,0.57134,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,piperacillin_tazobactam,oceania,2021,0.32648,0.228536,0.457072,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,piperacillin_tazobactam,north_america,2022,0.324275,0.2269925,0.453985,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,piperacillin_tazobactam,europe,2022,0.34335,0.240345,0.48069,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,piperacillin_tazobactam,asia,2022,0.438725,0.3071075,0.614215,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,piperacillin_tazobactam,africa,2022,0.476875,0.3338125,0.667625,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,piperacillin_tazobactam,south_america,2022,0.41965,0.293755,0.58751,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,piperacillin_tazobactam,oceania,2022,0.33572,0.235004,0.470008,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,piperacillin_tazobactam,north_america,2023,0.3332,0.2332399999999999,0.4664799999999999,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,piperacillin_tazobactam,europe,2023,0.3528,0.24696,0.49392,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,piperacillin_tazobactam,asia,2023,0.4508,0.31556,0.63112,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,piperacillin_tazobactam,africa,2023,0.49,0.343,0.686,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,piperacillin_tazobactam,south_america,2023,0.4312,0.30184,0.60368,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,piperacillin_tazobactam,oceania,2023,0.34496,0.241472,0.482944,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,piperacillin_tazobactam,north_america,2024,0.3421249999999999,0.2394874999999999,0.4789749999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,piperacillin_tazobactam,europe,2024,0.3622499999999999,0.2535749999999999,0.5071499999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,piperacillin_tazobactam,asia,2024,0.4628749999999999,0.3240124999999999,0.6480249999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,piperacillin_tazobactam,africa,2024,0.5031249999999999,0.3521874999999999,0.7043749999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,piperacillin_tazobactam,south_america,2024,0.44275,0.3099249999999999,0.6198499999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,piperacillin_tazobactam,oceania,2024,0.3541999999999999,0.2479399999999999,0.4958799999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,ceftriaxone,north_america,2019,0.17,0.119,0.238,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,ceftriaxone,europe,2019,0.18,0.126,0.252,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,ceftriaxone,asia,2019,0.2299999999999999,0.1609999999999999,0.3219999999999999,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,ceftriaxone,africa,2019,0.25,0.175,0.35,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,ceftriaxone,south_america,2019,0.22,0.154,0.308,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,ceftriaxone,oceania,2019,0.176,0.1232,0.2464,clinical_trial_rwe,clinical_surveillance_2019
escherichia_coli,ceftriaxone,north_america,2020,0.1751,0.12257,0.24514,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,ceftriaxone,europe,2020,0.1854,0.12978,0.25956,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,ceftriaxone,asia,2020,0.2369,0.1658299999999999,0.3316599999999999,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,ceftriaxone,africa,2020,0.2575,0.18025,0.3605,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,ceftriaxone,south_america,2020,0.2266,0.15862,0.31724,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,ceftriaxone,oceania,2020,0.18128,0.126896,0.253792,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,ceftriaxone,north_america,2021,0.1802,0.12614,0.25228,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,ceftriaxone,europe,2021,0.1908,0.13356,0.26712,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,ceftriaxone,asia,2021,0.2438,0.1706599999999999,0.3413199999999999,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,ceftriaxone,africa,2021,0.265,0.1855,0.371,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,ceftriaxone,south_america,2021,0.2332,0.16324,0.32648,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,ceftriaxone,oceania,2021,0.18656,0.130592,0.261184,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,ceftriaxone,north_america,2022,0.1853,0.12971,0.25942,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,ceftriaxone,europe,2022,0.1962,0.13734,0.27468,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,ceftriaxone,asia,2022,0.2507,0.1754899999999999,0.3509799999999999,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,ceftriaxone,africa,2022,0.2725,0.19075,0.3815,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,ceftriaxone,south_america,2022,0.2398,0.16786,0.33572,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,ceftriaxone,oceania,2022,0.19184,0.134288,0.268576,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,ceftriaxone,north_america,2023,0.1904,0.13328,0.26656,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,ceftriaxone,europe,2023,0.2016,0.14112,0.28224,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,ceftriaxone,asia,2023,0.2576,0.1803199999999999,0.3606399999999999,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,ceftriaxone,africa,2023,0.28,0.196,0.392,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,ceftriaxone,south_america,2023,0.2464,0.17248,0.34496,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,ceftriaxone,oceania,2023,0.19712,0.137984,0.275968,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,ceftriaxone,north_america,2024,0.1955,0.13685,0.2737,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,ceftriaxone,europe,2024,0.207,0.1449,0.2898,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,ceftriaxone,asia,2024,0.2644999999999999,0.1851499999999999,0.3702999999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,ceftriaxone,africa,2024,0.2875,0.2012499999999999,0.4024999999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,ceftriaxone,south_america,2024,0.253,0.1770999999999999,0.3541999999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,ceftriaxone,oceania,2024,0.2024,0.14168,0.28336,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,ceftriaxone,north_america,2019,0.255,0.1785,0.357,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,ceftriaxone,europe,2019,0.27,0.189,0.378,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,ceftriaxone,asia,2019,0.345,0.2414999999999999,0.4829999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,ceftriaxone,africa,2019,0.375,0.2624999999999999,0.5249999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,ceftriaxone,south_america,2019,0.33,0.2309999999999999,0.4619999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,ceftriaxone,oceania,2019,0.264,0.1848,0.3696,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,ceftriaxone,north_america,2020,0.26265,0.183855,0.36771,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,ceftriaxone,europe,2020,0.2781,0.19467,0.38934,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,ceftriaxone,asia,2020,0.35535,0.248745,0.49749,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,ceftriaxone,africa,2020,0.38625,0.270375,0.54075,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,ceftriaxone,south_america,2020,0.3399,0.23793,0.47586,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,ceftriaxone,oceania,2020,0.27192,0.1903439999999999,0.3806879999999999,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,ceftriaxone,north_america,2021,0.2703,0.18921,0.37842,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,ceftriaxone,europe,2021,0.2862,0.20034,0.40068,clinical_trial_rwe,clinical_surveillance_2021
